L0000010000007347|PT. AB  CDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|1|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007349|PT. ABCDE||P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|P||7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|X|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P||033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|737111150396000A|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|73711115039600030|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|737111150396000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371111503960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371110003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371113203960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371111500960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371111513960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371114003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117203960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000||Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|P|P|7371117003960000|9332239018010001|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|P|P|7371117003960000|93322390180100|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|P|P|7371117003960000|9332239 0180100|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|P|P|7371117003960000|93322390180100A|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|P|P|7371117003960000|013223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|P|P|7371117003960000|023223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|P|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000||Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda  Aceh|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|JL. ABCDEFGIA SDFASDSAD ASDA 123ASDA ADSA SDFASDSAD ASDA 123ASDA ADSA|Kelurahan 1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh||Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan  1|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|JL. ABCDEFGIA SDFASDSAD ASDA 123ASDA ADSA SDFASDSAD ASDA 123ASDA ADSA|Kecamatan 1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1||11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan  1|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|JL. ABCDEFGIA SDFASDSAD ASDA 123ASDA ADSA SDFASDSAD ASDA 123ASDA ADSA|11750|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1||1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11  0|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|117501|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|1175|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|1175A|1201|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750||Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|12011|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
L0000010000007348|PT. ABCDE|B|P|7371117003960000|033223901801000|Banda Aceh|Kelurahan 1|Kecamatan 1|11750|120|Province 1|62215505550|6281123456790|ABCDE@gmail.com|Jakarta|21011980|00|PT. ABCDE|Address 1|ABCDE|3|000040000000000|2|ABCDE|21011980|2|000000000000000000000000000001|21011980|000000000000000000000000000001|21011980|500000|036|P01|000040000000000|01175|000000000000000000000000000001|08052022|18052022|1|11110|00004000000000000|2|S131102L|000040000000000|1|Alamat 1|000040000000000|18052022|003|01|001|UM|1|1
